t_	V_m_	I_Stim_	d_dVdt_	I_Na_	I_CaL_	I_Ca_junc_	I_Ca_sl_	I_Kur_	I_to_	I_Kr_	I_Kss_	I_K1_	I_NCX_	I_Cap_	I_Nak_	I_Nab_	I_Cab_	I_Cl_	J_SERCA_	J_SRCarel_	J_SRleak_	RyR_O_	RyR_R_	RyR_I_	RyR_RI_	Ca_junc_	Ca_sl_	Ca_i_	Ca_sr_	Na_junc_	Na_sl_	Na_myo_	K_i_	CaMKII_junc_	Phos_LCC_CK_	Phos_RyR_CK_	Phos_PLB_CK_
64.000000	-78.227380	0.000000	-0.031220	-0.000056	-0.000663	-0.000615	-0.000048	0.027493	0.000838	0.011930	0.130665	0.416010	-0.326619	0.041723	0.210843	-0.171928	-0.125863	-0.183151	0.130542	3.874962	3.554142	0.000522	0.088569	0.005341	0.905568	5.885592	0.929937	0.137770	305.827393	11.621410	11.621239	11.621229	135.000000	112.928157	79.650244	24.272432	1.591785
65.000000	-78.258422	0.000000	-0.029832	-0.000057	-0.000660	-0.000612	-0.000048	0.027311	0.000831	0.011414	0.128585	0.411391	-0.320355	0.041385	0.210736	-0.171971	-0.126147	-0.182629	0.129221	3.734281	3.566139	0.000505	0.090296	0.005059	0.904139	5.718964	0.912022	0.137078	306.456062	11.621434	11.621266	11.621257	135.000000	112.611395	79.680376	24.278977	1.592470
66.000000	-78.288322	0.000000	-0.028658	-0.000056	-0.000656	-0.000609	-0.000047	0.027138	0.000825	0.010923	0.126596	0.406951	-0.314181	0.041045	0.210633	-0.172013	-0.126428	-0.182115	0.127909	3.598310	3.578449	0.000489	0.092046	0.004792	0.902673	5.557160	0.894579	0.136393	307.108223	11.621458	11.621293	11.621284	135.000000	112.285984	79.710266	24.285479	1.593151
67.000000	-78.317219	0.000000	-0.027625	-0.000057	-0.000653	-0.000606	-0.000047	0.026971	0.000818	0.010455	0.124686	0.402640	-0.308096	0.040701	0.210533	-0.172053	-0.126707	-0.181613	0.126608	3.466870	3.591056	0.000473	0.093819	0.004539	0.901170	5.400035	0.877594	0.135714	307.782926	11.621480	11.621319	11.621310	135.000000	111.951939	79.739908	24.291938	1.593828
68.000000	-78.345229	0.000000	-0.026739	-0.000054	-0.000651	-0.000604	-0.000047	0.026811	0.000813	0.010009	0.122854	0.398463	-0.302101	0.040354	0.210437	-0.172092	-0.126983	-0.181121	0.125317	3.339819	3.603943	0.000457	0.095614	0.004299	0.899631	5.247454	0.861054	0.135042	308.479250	11.621502	11.621344	11.621335	135.000000	111.609368	79.769300	24.298350	1.594500
69.000000	-78.372450	0.000000	-0.026739	-0.000054	-0.000651	-0.000604	-0.000047	0.026811	0.000813	0.010009	0.122854	0.398463	-0.302101	0.040354	0.210437	-0.172092	-0.126983	-0.181121	0.125317	3.339819	3.603943	0.000442	0.097431	0.004071	0.898057	5.099279	0.844947	0.134376	309.196318	11.621523	11.621368	11.621360	135.000000	111.609368	79.769300	24.298350	1.594500
70.000000	-78.398969	0.000000	-0.025955	-0.000056	-0.000648	-0.000601	-0.000047	0.026657	0.000807	0.009583	0.121092	0.394396	-0.296197	0.040006	0.210344	-0.172130	-0.127256	-0.180641	0.124037	3.217008	3.617098	0.000427	0.099270	0.003856	0.896448	4.955384	0.829260	0.133717	309.933272	11.621544	11.621392	11.621383	135.000000	111.258362	79.798438	24.304717	1.595168
71.000000	-78.424854	0.000000	-0.025266	-0.000054	-0.000646	-0.000599	-0.000047	0.026508	0.000802	0.009177	0.119398	0.390427	-0.290383	0.039655	0.210253	-0.172166	-0.127527	-0.180175	0.122768	3.098296	3.630505	0.000413	0.101131	0.003651	0.894806	4.815646	0.813982	0.133064	310.689289	11.621563	11.621414	11.621406	135.000000	110.899037	79.827317	24.311037	1.595831
72.000000	-78.450164	0.000000	-0.024642	-0.000053	-0.000643	-0.000597	-0.000046	0.026363	0.000797	0.008789	0.117766	0.386539	-0.284660	0.039302	0.210165	-0.172202	-0.127796	-0.179723	0.121511	2.983541	3.644149	0.000399	0.103014	0.003457	0.893130	4.679943	0.799100	0.132418	311.463575	11.621582	11.621436	11.621429	135.000000	110.531487	79.855935	24.317308	1.596488
73.000000	-78.474948	0.000000	-0.024072	-0.000053	-0.000641	-0.000595	-0.000046	0.026221	0.000792	0.008419	0.116192	0.382728	-0.279028	0.038948	0.210079	-0.172237	-0.128062	-0.179285	0.120265	2.872618	3.658018	0.000385	0.104919	0.003274	0.891422	4.548166	0.784604	0.131779	312.255360	11.621600	11.621458	11.621450	135.000000	110.155864	79.884287	24.323530	1.597141
74.000000	-78.499245	0.000000	-0.023546	-0.000052	-0.000639	-0.000593	-0.000046	0.026084	0.000787	0.008065	0.114675	0.378985	-0.273485	0.038592	0.209994	-0.172271	-0.128326	-0.178861	0.119032	2.765399	3.672099	0.000372	0.106845	0.003100	0.889683	4.420202	0.770483	0.131147	313.063905	11.621617	11.621478	11.621471	135.000000	109.772305	79.912370	24.329702	1.597789
75.000000	-78.523091	0.000000	-0.023546	-0.000052	-0.000639	-0.000593	-0.000046	0.026084	0.000787	0.008065	0.114675	0.378985	-0.273485	0.038592	0.209994	-0.172271	-0.128326	-0.178861	0.119032	2.765399	3.672099	0.000360	0.108793	0.002935	0.887912	4.295945	0.756725	0.130521	313.888490	11.621634	11.621498	11.621491	135.000000	109.772305	79.912370	24.329702	1.597789
76.000000	-78.546513	0.000000	-0.023057	-0.000052	-0.000637	-0.000592	-0.000046	0.025949	0.000782	0.007727	0.113211	0.375309	-0.268033	0.038235	0.209911	-0.172304	-0.128588	-0.178451	0.117810	2.661774	3.686380	0.000347	0.110763	0.002778	0.886112	4.175291	0.743322	0.129902	314.728420	11.621650	11.621517	11.621510	135.000000	109.380997	79.940180	24.335823	1.598431
77.000000	-78.569534	0.000000	-0.022600	-0.000051	-0.000636	-0.000590	-0.000046	0.025818	0.000778	0.007404	0.111798	0.371694	-0.262672	0.037876	0.209830	-0.172337	-0.128848	-0.178055	0.116601	2.561631	3.700849	0.000335	0.112753	0.002630	0.884281	4.058139	0.730263	0.129290	315.583023	11.621665	11.621535	11.621529	135.000000	108.982127	79.967716	24.341892	1.599068
78.000000	-78.592175	0.000000	-0.022161	-0.000052	-0.000634	-0.000589	-0.000045	0.025690	0.000773	0.007096	0.110433	0.368134	-0.257401	0.037517	0.209751	-0.172369	-0.129105	-0.177673	0.115404	2.464849	3.715494	0.000324	0.114765	0.002490	0.882421	3.944395	0.717537	0.128685	316.451646	11.621679	11.621553	11.621547	135.000000	108.575848	79.994973	24.347909	1.599700
79.000000	-78.614450	0.000000	-0.021744	-0.000049	-0.000633	-0.000587	-0.000045	0.025565	0.000769	0.006801	0.109115	0.364631	-0.252220	0.037158	0.209673	-0.172400	-0.129360	-0.177305	0.114219	2.371333	3.730304	0.000313	0.116797	0.002357	0.880533	3.833968	0.705137	0.128087	317.333654	11.621693	11.621570	11.621564	135.000000	108.162382	80.021948	24.353872	1.600327
80.000000	-78.636372	0.000000	-0.021744	-0.000049	-0.000633	-0.000587	-0.000045	0.025565	0.000769	0.006801	0.109115	0.364631	-0.252220	0.037158	0.209673	-0.172400	-0.129360	-0.177305	0.114219	2.371333	3.730304	0.000302	0.118850	0.002231	0.878617	3.726763	0.693052	0.127495	318.228441	11.621707	11.621586	11.621580	135.000000	108.162382	80.021948	24.353872	1.600327
81.000000	-78.657952	0.000000	-0.021338	-0.000049	-0.000631	-0.000586	-0.000045	0.025442	0.000765	0.006520	0.107842	0.361181	-0.247129	0.036798	0.209596	-0.172431	-0.129613	-0.176950	0.113047	2.280985	3.745271	0.000291	0.120924	0.002112	0.876673	3.622696	0.681275	0.126910	319.135411	11.621719	11.621602	11.621596	135.000000	107.741955	80.048638	24.359780	1.600947
82.000000	-78.679199	0.000000	-0.020943	-0.000049	-0.000630	-0.000585	-0.000045	0.025322	0.000761	0.006251	0.106611	0.357781	-0.242128	0.036438	0.209521	-0.172461	-0.129863	-0.176609	0.111887	2.193699	3.760381	0.000281	0.123017	0.001999	0.874703	3.521681	0.669795	0.126332	320.053987	11.621731	11.621616	11.621611	135.000000	107.314765	80.075041	24.365633	1.601562
83.000000	-78.700119	0.000000	-0.020555	-0.000049	-0.000629	-0.000584	-0.000045	0.025204	0.000757	0.005994	0.105421	0.354433	-0.237217	0.036077	0.209447	-0.172491	-0.130112	-0.176280	0.110740	2.109382	3.775626	0.000271	0.125130	0.001892	0.872706	3.423636	0.658606	0.125760	320.983607	11.621742	11.621631	11.621626	135.000000	106.881042	80.101154	24.371431	1.602172
84.000000	-78.720717	0.000000	-0.020174	-0.000048	-0.000627	-0.000583	-0.000045	0.025089	0.000753	0.005748	0.104270	0.351136	-0.232395	0.035717	0.209374	-0.172520	-0.130358	-0.175964	0.109605	2.027950	3.790996	0.000262	0.127263	0.001791	0.870684	3.328482	0.647699	0.125195	321.923730	11.621753	11.621644	11.621640	135.000000	106.441032	80.126975	24.377171	1.602775
85.000000	-78.740999	0.000000	-0.019798	-0.000047	-0.000626	-0.000582	-0.000044	0.024977	0.000749	0.005513	0.103158	0.347888	-0.227663	0.035358	0.209303	-0.172548	-0.130602	-0.175660	0.108483	1.949315	3.806483	0.000252	0.129416	0.001695	0.868637	3.236140	0.637065	0.124636	322.873830	11.621763	11.621657	11.621653	135.000000	105.994984	80.152501	24.382854	1.603373
86.000000	-78.760967	0.000000	-0.019798	-0.000047	-0.000626	-0.000582	-0.000044	0.024977	0.000749	0.005513	0.103158	0.347888	-0.227663	0.035358	0.209303	-0.172548	-0.130602	-0.175660	0.108483	1.949315	3.806483	0.000244	0.131587	0.001604	0.866566	3.146536	0.626699	0.124084	323.833396	11.621772	11.621670	11.621665	135.000000	105.994984	80.152501	24.382854	1.603373
87.000000	-78.780624	0.000000	-0.019425	-0.000047	-0.000625	-0.000581	-0.000044	0.024867	0.000745	0.005289	0.102082	0.344692	-0.223020	0.034999	0.209233	-0.172576	-0.130843	-0.175367	0.107373	1.873390	3.822077	0.000235	0.133777	0.001518	0.864471	3.059596	0.616592	0.123539	324.801929	11.621781	11.621681	11.621677	135.000000	105.543142	80.177730	24.388479	1.603965
88.000000	-78.799973	0.000000	-0.019055	-0.000046	-0.000624	-0.000580	-0.000044	0.024759	0.000742	0.005074	0.101041	0.341545	-0.218466	0.034640	0.209164	-0.172604	-0.131083	-0.175086	0.106276	1.800096	3.837769	0.000226	0.135985	0.001436	0.862352	2.975249	0.606736	0.122999	325.778945	11.621790	11.621693	11.621689	135.000000	105.085762	80.202659	24.394046	1.604550
89.000000	-78.819014	0.000000	-0.018685	-0.000047	-0.000623	-0.000579	-0.000044	0.024653	0.000738	0.004869	0.100035	0.338449	-0.214001	0.034283	0.209096	-0.172631	-0.131320	-0.174816	0.105191	1.729352	3.853552	0.000218	0.138212	0.001359	0.860211	2.893427	0.597126	0.122467	326.763975	11.621797	11.621703	11.621699	135.000000	104.623100	80.227288	24.399553	1.605130
90.000000	-78.837749	0.000000	-0.018318	-0.000046	-0.000623	-0.000579	-0.000044	0.024550	0.000734	0.004673	0.099062	0.335405	-0.209624	0.033926	0.209030	-0.172657	-0.131555	-0.174557	0.104118	1.661087	3.869417	0.000210	0.140456	0.001286	0.858047	2.814060	0.587754	0.121940	327.756561	11.621805	11.621713	11.621710	135.000000	104.155424	80.251614	24.405000	1.605703
91.000000	-78.856179	0.000000	-0.017951	-0.000046	-0.000622	-0.000578	-0.000044	0.024449	0.000731	0.004486	0.098120	0.332411	-0.205335	0.033571	0.208965	-0.172683	-0.131787	-0.174307	0.103058	1.595217	3.885356	0.000203	0.142718	0.001217	0.855862	2.737086	0.578614	0.121420	328.756262	11.621811	11.621722	11.621719	135.000000	103.682996	80.275636	24.410386	1.606270
92.000000	-78.874305	0.000000	-0.017951	-0.000046	-0.000622	-0.000578	-0.000044	0.024449	0.000731	0.004486	0.098120	0.332411	-0.205335	0.033571	0.208965	-0.172683	-0.131787	-0.174307	0.103058	1.595217	3.885356	0.000196	0.144997	0.001151	0.853656	2.662440	0.569700	0.120906	329.762641	11.621817	11.621731	11.621728	135.000000	103.682996	80.275636	24.410386	1.606270
93.000000	-78.892127	0.000000	-0.017586	-0.000045	-0.000621	-0.000578	-0.000044	0.024351	0.000728	0.004306	0.097209	0.329469	-0.201134	0.033217	0.208901	-0.172709	-0.132017	-0.174068	0.102010	1.531681	3.901362	0.000188	0.147293	0.001089	0.851429	2.590059	0.561005	0.120398	330.775284	11.621823	11.621740	11.621737	135.000000	103.206074	80.299351	24.415712	1.606831
94.000000	-78.909646	0.000000	-0.017220	-0.000045	-0.000621	-0.000577	-0.000044	0.024255	0.000724	0.004135	0.096327	0.326579	-0.197020	0.032865	0.208839	-0.172734	-0.132245	-0.173838	0.100974	1.470400	3.917428	0.000182	0.149605	0.001031	0.849182	2.519883	0.552523	0.119896	331.793779	11.621828	11.621747	11.621745	135.000000	102.724935	80.322759	24.420976	1.607386
95.000000	-78.926862	0.000000	-0.016857	-0.000044	-0.000620	-0.000577	-0.000043	0.024160	0.000721	0.003972	0.095475	0.323742	-0.192993	0.032514	0.208778	-0.172758	-0.132471	-0.173617	0.099950	1.411315	3.933546	0.000175	0.151934	0.000975	0.846916	2.451853	0.544249	0.119400	332.817728	11.621833	11.621754	11.621752	135.000000	102.239833	80.345859	24.426178	1.607934
96.000000	-78.943775	0.000000	-0.016493	-0.000045	-0.000619	-0.000576	-0.000043	0.024069	0.000718	0.003815	0.094650	0.320957	-0.189052	0.032164	0.208718	-0.172782	-0.132694	-0.173405	0.098938	1.354351	3.949710	0.000169	0.154277	0.000923	0.844632	2.385911	0.536177	0.118910	333.846748	11.621837	11.621761	11.621759	135.000000	101.751047	80.368650	24.431318	1.608476
97.000000	-78.960388	0.000000	-0.016131	-0.000043	-0.000619	-0.000576	-0.000043	0.023979	0.000715	0.003665	0.093851	0.318226	-0.185197	0.031817	0.208659	-0.172805	-0.132915	-0.173202	0.097938	1.299453	3.965913	0.000162	0.156636	0.000873	0.842329	2.322002	0.528301	0.118426	334.880460	11.621840	11.621767	11.621765	135.000000	101.258823	80.391130	24.436395	1.609011
98.000000	-78.976698	0.000000	-0.016131	-0.000043	-0.000619	-0.000576	-0.000043	0.023979	0.000715	0.003665	0.093851	0.318226	-0.185197	0.031817	0.208659	-0.172805	-0.132915	-0.173202	0.097938	1.299453	3.965913	0.000156	0.159010	0.000826	0.840008	2.260069	0.520616	0.117948	335.918501	11.621844	11.621773	11.621771	135.000000	101.258823	80.391130	24.436395	1.609011
99.000000	-78.992708	0.000000	-0.015769	-0.000043	-0.000618	-0.000575	-0.000043	0.023892	0.000712	0.003522	0.093079	0.315548	-0.181427	0.031471	0.208602	-0.172828	-0.133133	-0.173007	0.096950	1.246552	3.982149	0.000151	0.161398	0.000781	0.837670	2.200061	0.513117	0.117476	336.960516	11.621846	11.621778	11.621776	135.000000	100.763434	80.413299	24.441409	1.609540
100.000000	-79.008419	0.000000	-0.015410	-0.000042	-0.000618	-0.000575	-0.000043	0.023807	0.000710	0.003386	0.092332	0.312924	-0.177742	0.031128	0.208546	-0.172850	-0.133349	-0.172819	0.095974	1.195588	3.998412	0.000145	0.163801	0.000739	0.835315	2.141926	0.505799	0.117009	338.006155	11.621849	11.621783	11.621781	135.000000	100.265136	80.435155	24.446359	1.610062
101.000000	-79.023830	0.000000	-0.015050	-0.000042	-0.000617	-0.000575	-0.000043	0.023724	0.000707	0.003255	0.091609	0.310354	-0.174141	0.030786	0.208491	-0.172872	-0.133563	-0.172639	0.095009	1.146507	4.014695	0.000140	0.166216	0.000699	0.832945	2.085612	0.498657	0.116548	339.055086	11.621850	11.621787	11.621785	135.000000	99.764176	80.456700	24.451246	1.610577
102.000000	-79.038944	0.000000	-0.014693	-0.000042	-0.000617	-0.000574	-0.000043	0.023643	0.000704	0.003130	0.090910	0.307839	-0.170623	0.030447	0.208437	-0.172893	-0.133774	-0.172466	0.094055	1.099247	4.030993	0.000134	0.168645	0.000661	0.830559	2.031069	0.491687	0.116092	340.106980	11.621852	11.621790	11.621789	135.000000	99.260807	80.477932	24.456069	1.611087
103.000000	-79.053761	0.000000	-0.014133	-0.000041	-0.000616	-0.000574	-0.000043	0.023519	0.000700	0.002943	0.089851	0.303971	-0.165227	0.029915	0.208355	-0.172926	-0.134103	-0.172207	0.092570	1.028084	4.056786	0.000129	0.171087	0.000626	0.828158	1.978250	0.484883	0.115642	341.161519	11.621853	11.621794	11.621793	135.000000	98.460393	80.510873	24.463565	1.611878
104.000000	-79.068283	0.000000	-0.014133	-0.000041	-0.000616	-0.000574	-0.000043	0.023519	0.000700	0.002943	0.089851	0.303971	-0.165227	0.029915	0.208355	-0.172926	-0.134103	-0.172207	0.092570	1.028084	4.056786	0.000124	0.173541	0.000592	0.825743	1.927107	0.478241	0.115197	342.218405	11.621853	11.621796	11.621796	135.000000	98.460393	80.510873	24.463565	1.611878
105.000000	-79.082510	0.000000	-0.013577	-0.000041	-0.000616	-0.000573	-0.000042	0.023401	0.000696	0.002770	0.088845	0.300240	-0.160034	0.029389	0.208275	-0.172957	-0.134426	-0.171964	0.091113	0.961140	4.082583	0.000120	0.176007	0.000560	0.823313	1.877594	0.471757	0.114758	343.277324	11.621853	11.621799	11.621798	135.000000	97.655473	80.543031	24.470900	1.612653
106.000000	-79.096446	0.000000	-0.013577	-0.000041	-0.000616	-0.000573	-0.000042	0.023401	0.000696	0.002770	0.088845	0.300240	-0.160034	0.029389	0.208275	-0.172957	-0.134426	-0.171964	0.091113	0.961140	4.082583	0.000115	0.178484	0.000530	0.820871	1.829667	0.465426	0.114324	344.337996	11.621853	11.621801	11.621800	135.000000	97.655473	80.543031	24.470900	1.612653
107.000000	-79.110090	0.000000	-0.013031	-0.000040	-0.000615	-0.000573	-0.000042	0.023288	0.000693	0.002608	0.087892	0.296645	-0.155039	0.028869	0.208199	-0.172987	-0.134743	-0.171735	0.089684	0.898172	4.108361	0.000111	0.180972	0.000501	0.818416	1.783279	0.459246	0.113895	345.400123	11.621853	11.621802	11.621802	135.000000	96.847043	80.574406	24.478073	1.613411
108.000000	-79.123446	0.000000	-0.013031	-0.000040	-0.000615	-0.000573	-0.000042	0.023288	0.000693	0.002608	0.087892	0.296645	-0.155039	0.028869	0.208199	-0.172987	-0.134743	-0.171735	0.089684	0.898172	4.108361	0.000107	0.183471	0.000474	0.815949	1.738390	0.453210	0.113472	346.463439	11.621852	11.621803	11.621803	135.000000	96.847043	80.574406	24.478073	1.613411
109.000000	-79.136515	0.000000	-0.011908	-0.000039	-0.000614	-0.000572	-0.000042	0.023067	0.000686	0.002303	0.086047	0.289538	-0.145191	0.027800	0.208049	-0.173047	-0.135387	-0.171302	0.086772	0.778215	4.162322	0.000103	0.185979	0.000449	0.813470	1.694957	0.447316	0.113053	347.527671	11.621850	11.621804	11.621804	135.000000	95.142488	80.637714	24.492598	1.614947
110.000000	-79.149301	0.000000	-0.011908	-0.000039	-0.000614	-0.000572	-0.000042	0.023067	0.000686	0.002303	0.086047	0.289538	-0.145191	0.027800	0.208049	-0.173047	-0.135387	-0.171302	0.086772	0.778215	4.162322	0.000099	0.188497	0.000424	0.810980	1.652943	0.441561	0.112640	348.592592	11.621848	11.621804	11.621804	135.000000	95.142488	80.637714	24.492598	1.614947
111.000000	-79.161804	0.000000	-0.011908	-0.000039	-0.000614	-0.000572	-0.000042	0.023067	0.000686	0.002303	0.086047	0.289538	-0.145191	0.027800	0.208049	-0.173047	-0.135387	-0.171302	0.086772	0.778215	4.162322	0.000095	0.191024	0.000402	0.808479	1.612304	0.435939	0.112231	349.657928	11.621846	11.621804	11.621804	135.000000	95.142488	80.637714	24.492598	1.614947
112.000000	-79.174028	0.000000	-0.011908	-0.000039	-0.000614	-0.000572	-0.000042	0.023067	0.000686	0.002303	0.086047	0.289538	-0.145191	0.027800	0.208049	-0.173047	-0.135387	-0.171302	0.086772	0.778215	4.162322	0.000091	0.193560	0.000380	0.805969	1.572999	0.430448	0.111828	350.723415	11.621844	11.621803	11.621804	135.000000	95.142488	80.637714	24.492598	1.614947
113.000000	-79.185974	0.000000	-0.011232	-0.000039	-0.000613	-0.000571	-0.000042	0.022940	0.000682	0.002135	0.084996	0.285405	-0.139469	0.027150	0.207962	-0.173081	-0.135774	-0.171060	0.085014	0.711132	4.195803	0.000088	0.196104	0.000360	0.803449	1.534990	0.425084	0.111429	351.788802	11.621841	11.621802	11.621803	135.000000	94.077407	80.675442	24.501288	1.615867
114.000000	-79.197646	0.000000	-0.011232	-0.000039	-0.000613	-0.000571	-0.000042	0.022940	0.000682	0.002135	0.084996	0.285405	-0.139469	0.027150	0.207962	-0.173081	-0.135774	-0.171060	0.085014	0.711132	4.195803	0.000084	0.198656	0.000340	0.800920	1.498240	0.419843	0.111035	352.853877	11.621838	11.621801	11.621802	135.000000	94.077407	80.675442	24.501288	1.615867
115.000000	-79.209048	0.000000	-0.011232	-0.000039	-0.000613	-0.000571	-0.000042	0.022940	0.000682	0.002135	0.084996	0.285405	-0.139469	0.027150	0.207962	-0.173081	-0.135774	-0.171060	0.085014	0.711132	4.195803	0.000081	0.201215	0.000322	0.798383	1.462713	0.414723	0.110646	353.918394	11.621835	11.621800	11.621800	135.000000	94.077407	80.675442	24.501288	1.615867
116.000000	-79.220181	0.000000	-0.010576	-0.000038	-0.000612	-0.000571	-0.000042	0.022821	0.000678	0.001981	0.084016	0.281497	-0.134056	0.026512	0.207879	-0.173113	-0.136151	-0.170836	0.083301	0.649469	4.229124	0.000078	0.203780	0.000305	0.795837	1.428371	0.409720	0.110261	354.982153	11.621831	11.621798	11.621798	135.000000	93.012243	80.711847	24.509700	1.616759
117.000000	-79.231050	0.000000	-0.010576	-0.000038	-0.000612	-0.000571	-0.000042	0.022821	0.000678	0.001981	0.084016	0.281497	-0.134056	0.026512	0.207879	-0.173113	-0.136151	-0.170836	0.083301	0.649469	4.229124	0.000075	0.206352	0.000288	0.793285	1.395180	0.404831	0.109881	356.044949	11.621827	11.621795	11.621796	135.000000	93.012243	80.711847	24.509700	1.616759
118.000000	-79.241658	0.000000	-0.009625	-0.000038	-0.000611	-0.000570	-0.000041	0.022655	0.000673	0.001773	0.082653	0.275982	-0.126407	0.025571	0.207764	-0.173159	-0.136701	-0.170530	0.080781	0.565506	4.279296	0.000072	0.208930	0.000273	0.790725	1.363105	0.400054	0.109506	357.106580	11.621823	11.621793	11.621794	135.000000	91.399636	80.764567	24.521930	1.618056
119.000000	-79.252009	0.000000	-0.009625	-0.000038	-0.000611	-0.000570	-0.000041	0.022655	0.000673	0.001773	0.082653	0.275982	-0.126407	0.025571	0.207764	-0.173159	-0.136701	-0.170530	0.080781	0.565506	4.279296	0.000069	0.211513	0.000258	0.788160	1.332114	0.395384	0.109134	358.166837	11.621818	11.621790	11.621791	135.000000	91.399636	80.764567	24.521930	1.618056
120.000000	-79.262106	0.000000	-0.009625	-0.000038	-0.000611	-0.000570	-0.000041	0.022655	0.000673	0.001773	0.082653	0.275982	-0.126407	0.025571	0.207764	-0.173159	-0.136701	-0.170530	0.080781	0.565506	4.279296	0.000067	0.214101	0.000244	0.785588	1.302174	0.390820	0.108768	359.225547	11.621813	11.621786	11.621787	135.000000	91.399636	80.764567	24.521930	1.618056
121.000000	-79.271953	0.000000	-0.009625	-0.000038	-0.000611	-0.000570	-0.000041	0.022655	0.000673	0.001773	0.082653	0.275982	-0.126407	0.025571	0.207764	-0.173159	-0.136701	-0.170530	0.080781	0.565506	4.279296	0.000064	0.216694	0.000231	0.783011	1.273255	0.386358	0.108406	360.282540	11.621808	11.621783	11.621784	135.000000	91.399636	80.764567	24.521930	1.618056
122.000000	-79.281555	0.000000	-0.009012	-0.000037	-0.000610	-0.000569	-0.000041	0.022552	0.000670	0.001648	0.081808	0.272519	-0.121590	0.024952	0.207691	-0.173187	-0.137059	-0.170343	0.079127	0.514599	4.313005	0.000061	0.219291	0.000219	0.780429	1.245326	0.381997	0.108047	361.337633	11.621803	11.621779	11.621780	135.000000	90.310655	80.798604	24.529858	1.618897
